Project Name,Package Name,Type Name,Method Name,LOC,CC,PC
.,org.pdfsam.ui.workspace,LoadWorkspaceEventTest,getNonExisting,11,1,0
.,org.pdfsam.ui.workspace,SaveWorkspaceEventTest,setUp,3,1,0
.,org.pdfsam.ui.workspace,SaveWorkspaceEventTest,requiredFile,3,1,0
.,org.pdfsam.ui.workspace,SaveWorkspaceEventTest,nonNullKey,3,1,0
.,org.pdfsam.ui.workspace,SaveWorkspaceEventTest,nullValue,4,1,0
.,org.pdfsam.ui.workspace,SaveWorkspaceEventTest,add,5,1,0
.,org.pdfsam.ui.workspace,SaveWorkspaceEventTest,addToTheRightModule,5,1,0
.,org.pdfsam.ui.workspace,SaveWorkspaceEventTest,multipleAdd,5,1,0
.,org.pdfsam.ui.workspace,SaveWorkspaceEventTest,nullSafeGet,3,1,0
.,org.pdfsam.ui.workspace,WorkspaceLoadedEventTest,nullRequiredFile,3,1,0
.,org.pdfsam.ui.workspace,WorkspaceLoadedEventTest,requiredFile,4,1,0
.,org.pdfsam.update,UpdateAvailableEvent,UpdateAvailableEvent,4,1,1
.,org.pdfsam.update,UpdateCheckRequest,UpdateCheckRequest,3,1,0
.,org.pdfsam.update,UpdateCheckRequest,UpdateCheckRequest,3,1,1
.,org.pdfsam.update,UpdateAvailableEventTest,nullArg,3,1,0
.,org.pdfsam.update,UpdateAvailableEventTest,blankArg,3,1,0
.,org.pdfsam.update,UpdateAvailableEventTest,notNullArg,4,1,0
.,org.pdfsam.update,DefaultUpdateService,DefaultUpdateService,3,1,1
.,org.pdfsam.update,DefaultUpdateService,getLatestVersion,12,2,0
.,org.pdfsam.update,UpdatesController,UpdatesController,5,1,2
.,org.pdfsam.update,UpdatesController,checkForUpdates,20,5,1
.,org.pdfsam.update,UpdateService,getLatestVersion,0,1,0
.,org.pdfsam.update,UpdateServiceConfig,news,3,1,1
.,org.pdfsam.update,DefaultUpdateServiceTest,pasitiveCheckForUpdates,4,1,0
.,org.pdfsam.update,DefaultUpdateServiceTest,negativeCheckForUpdates,4,1,0
.,org.pdfsam.update,UpdatesControllerTest,setUp,8,1,0
.,org.pdfsam.update,UpdatesControllerTest,pasitiveCheckForUpdates,7,1,0
.,org.pdfsam.update,UpdatesControllerTest,pasitiveCheckForUpdatesNotifyNoUpdates,9,1,0
.,org.pdfsam.update,UpdatesControllerTest,negativeCheckForUpdates,7,1,0
.,org.pdfsam.update,UpdatesControllerTest,negativeCheckForUpdatesNotifyNoUpdates,9,1,0
.,org.pdfsam.update,UpdatesControllerTest,exceptionalCheckForUpdates,7,1,0
.,org.pdfsam.test,ClearEventStudioRule,ClearEventStudioRule,3,1,1
.,org.pdfsam.test,ClearEventStudioRule,clearAll,4,1,0
.,org.pdfsam.test,ClearEventStudioRule,after,3,1,0
.,org.pdfsam.test,DefaultPriorityTestModule,id,3,1,0
.,org.pdfsam.test,DefaultPriorityTestModule,descriptor,3,1,0
.,org.pdfsam.test,DefaultPriorityTestModule,modulePanel,3,1,0
.,org.pdfsam.test,DefaultPriorityTestModule,graphic,3,1,0
.,org.pdfsam.test,DefaultPriorityTestModule,onSaveWorkspace,2,1,1
.,org.pdfsam.test,DefaultPriorityTestModule,onLoadWorkspace,2,1,1
.,org.pdfsam.test,HighPriorityTestModule,id,3,1,0
.,org.pdfsam.test,HighPriorityTestModule,descriptor,3,1,0
.,org.pdfsam.test,HighPriorityTestModule,modulePanel,3,1,0
.,org.pdfsam.test,HighPriorityTestModule,graphic,3,1,0
.,org.pdfsam.test,HighPriorityTestModule,onSaveWorkspace,2,1,1
.,org.pdfsam.test,HighPriorityTestModule,onLoadWorkspace,2,1,1
.,org.pdfsam.test,HitConsumer,isHit,3,1,0
.,org.pdfsam.test,HitConsumer,accept,3,1,1
.,org.pdfsam.test,HitTestListener,onEvent,3,1,1
.,org.pdfsam.test,HitTestListener,isHit,3,1,0
.,org.pdfsam.test,InitializeJavaFxThreadRule,apply,3,1,2
.,org.pdfsam.test,JavaFXInitlializer,init,17,3,0
.,org.pdfsam.test,JavaFXInitlializer,setupJavaFX,11,1,0
.,org.pdfsam.test,JavaFXThreadRule,apply,25,2,2
.,org.pdfsam.test,JavaFXThreadRule,evaluate,19,2,0
.,org.pdfsam.test,LowPriorityTestModule,id,3,1,0
.,org.pdfsam.test,LowPriorityTestModule,descriptor,3,1,0
.,org.pdfsam.test,LowPriorityTestModule,modulePanel,3,1,0
.,org.pdfsam.test,LowPriorityTestModule,graphic,3,1,0
.,org.pdfsam.test,LowPriorityTestModule,onSaveWorkspace,2,1,1
.,org.pdfsam.test,LowPriorityTestModule,onLoadWorkspace,2,1,1
.,org.pdfsam.test,DefaultPriorityDashboardItem,id,3,1,0
.,org.pdfsam.test,DefaultPriorityDashboardItem,name,3,1,0
.,org.pdfsam.test,DefaultPriorityDashboardItem,pane,3,1,0
.,org.pdfsam.test,DefaultPriorityDashboardItem,graphic,3,1,0
.,org.pdfsam.test,DefaultPriorityDashboardItem,priority,3,1,0
.,org.pdfsam.extract,ExtractModule,ExtractModule,7,1,4
.,org.pdfsam.extract,ExtractModule,descriptor,3,1,0
.,org.pdfsam.extract,ExtractModule,getBuilder,9,1,1
.,org.pdfsam.extract,ExtractModule,onSaveWorkspace,7,1,1
.,org.pdfsam.extract,ExtractModule,onLoadWorkspace,12,2,1
.,org.pdfsam.extract,ExtractModule,settingPanel,10,1,0
.,org.pdfsam.extract,ExtractModule,id,3,1,0
.,org.pdfsam.extract,ExtractModule,onClearModule,7,2,1
.,org.pdfsam.extract,ExtractModule,graphic,3,1,0
.,org.pdfsam.extract,ExtractModule,destinationDirectoryField,3,1,0
.,org.pdfsam.extract,ExtractModule,destinationPane,3,1,2
.,org.pdfsam.extract,ExtractModule,footer,3,1,2
.,org.pdfsam.extract,ExtractModule,openButton,3,1,0
.,org.pdfsam.extract,ExtractModule,prefixPane,3,1,1
.,org.pdfsam.extract,ModuleConfig,destinationDirectoryField,3,1,0
.,org.pdfsam.extract,ModuleConfig,destinationPane,3,1,2
.,org.pdfsam.extract,ModuleConfig,footer,3,1,2
.,org.pdfsam.extract,ModuleConfig,openButton,3,1,0
.,org.pdfsam.extract,ModuleConfig,prefixPane,3,1,1
.,org.pdfsam.extract,ExtractOptionsPane,ExtractOptionsPane,20,1,0
.,org.pdfsam.extract,ExtractOptionsPane,apply,14,2,2
.,org.pdfsam.extract,ExtractOptionsPane,saveStateTo,3,1,1
.,org.pdfsam.extract,ExtractOptionsPane,restoreStateFrom,3,1,1
.,org.pdfsam.extract,ExtractOptionsPane,resetView,3,1,0
.,org.pdfsam.extract,ExtractParametersBuilder,optimizationPolicy,3,1,1
.,org.pdfsam.extract,ExtractParametersBuilder,getOptimizationPolicy,6,2,0
.,org.pdfsam.extract,ExtractParametersBuilder,ranges,3,1,1
.,org.pdfsam.extract,ExtractParametersBuilder,invertSelection,3,1,1
.,org.pdfsam.extract,ExtractParametersBuilder,build,14,1,0
.,org.pdfsam.extract,ExtractSelectionPane,ExtractSelectionPane,3,1,1
.,org.pdfsam.extract,ExtractSelectionPane,apply,12,2,2
.,org.pdfsam.extract,ExtractOptionsPaneTest,setUp,4,1,0
.,org.pdfsam.extract,ExtractOptionsPaneTest,start,6,1,1
.,org.pdfsam.extract,ExtractOptionsPaneTest,validSteps,6,1,0
.,org.pdfsam.extract,ExtractOptionsPaneTest,applyError,6,1,0
.,org.pdfsam.extract,ExtractOptionsPaneTest,saveState,6,1,0
.,org.pdfsam.extract,ExtractOptionsPaneTest,restoreState,7,1,0
.,org.pdfsam.extract,ExtractOptionsPaneTest,reset,7,1,0
.,org.pdfsam.extract,ExtractParametersBuilderTest,build,28,1,0
.,org.pdfsam.extract,ExtractSelectionPaneTest,setUp,5,1,0
.,org.pdfsam.extract,ExtractSelectionPaneTest,empty,5,1,0
.,org.pdfsam.extract,ExtractSelectionPaneTest,converstionException,7,1,0
.,org.pdfsam.extract,ExtractSelectionPaneTest,hasInput,6,1,0
.,org.pdfsam.extract,ExtractSelectionPaneTest,populate,6,1,0
.,org.pdfsam.ui.commons,Animations,Animations,2,1,0
.,org.pdfsam.ui.commons,Animations,shake,6,1,1
.,org.pdfsam.ui.commons,ClearModuleEvent,ClearModuleEvent,3,1,1
.,org.pdfsam.ui.commons,ClearModuleEvent,ClearModuleEvent,3,1,0
.,org.pdfsam.ui.commons,ClosePane,ClosePane,3,1,0
.,org.pdfsam.ui.commons,ClosePane,ClosePane,9,1,1
.,org.pdfsam.ui.commons,HideOnEscapeHandler,HideOnEscapeHandler,4,1,1
.,org.pdfsam.ui.commons,HideOnEscapeHandler,handle,5,2,1
.,org.pdfsam.ui.commons,HideStageRequest,HideStageRequest,2,1,0
.,org.pdfsam.ui.commons,HidingPane,HidingPane,10,1,0
.,org.pdfsam.ui.commons,NonExistingOutputDirectoryEvent,NonExistingOutputDirectoryEvent,4,1,1
.,org.pdfsam.ui.commons,OpenFileRequest,OpenFileRequest,4,1,1
.,org.pdfsam.ui.commons,OpenFileRequest,getFile,3,1,0
.,org.pdfsam.ui.commons,OpenUrlRequest,OpenUrlRequest,4,1,1
.,org.pdfsam.ui.commons,OpenUrlRequest,getUrl,3,1,0
.,org.pdfsam.ui.commons,RadioButtonDrivenTextFieldsPane,RadioButtonDrivenTextFieldsPane,4,1,1
.,org.pdfsam.ui.commons,RadioButtonDrivenTextFieldsPane,addRow,25,3,3
.,org.pdfsam.ui.commons,SetActiveModuleRequest,SetActiveModuleRequest,3,1,1
.,org.pdfsam.ui.commons,SetActiveModuleRequest,getActiveModuleId,3,1,0
.,org.pdfsam.ui.commons,SetActiveModuleRequest,activeteModule,4,1,1
.,org.pdfsam.ui.commons,SetActiveModuleRequest,activeteCurrentModule,3,1,0
.,org.pdfsam.ui.commons,SetDestinationRequest,SetDestinationRequest,4,1,2
.,org.pdfsam.ui.commons,SetDestinationRequest,getFootprint,3,1,0
.,org.pdfsam.ui.commons,SetDestinationRequest,isFallback,3,1,0
.,org.pdfsam.ui.commons,SetDestinationRequest,requestDestination,4,1,2
.,org.pdfsam.ui.commons,SetDestinationRequest,requestFallbackDestination,4,1,2
.,org.pdfsam.ui.commons,SetPageRangesRequest,SetPageRangesRequest,3,1,1
.,org.pdfsam.ui.commons,ShowPdfDescriptorRequest,ShowPdfDescriptorRequest,4,1,1
.,org.pdfsam.ui.commons,ShowPdfDescriptorRequest,getDescriptor,3,1,0
.,org.pdfsam.ui.commons,ShowStageRequest,ShowStageRequest,2,1,0
.,org.pdfsam.ui.commons,ToggleChangeListener,changed,5,2,3
.,org.pdfsam.ui.commons,ToggleChangeListener,disabled,3,1,1
.,org.pdfsam.ui.commons,ToggleChangeListener,disabled,3,1,0
.,org.pdfsam.ui.commons,ToggleChangeListener,onChanged,0,1,3
.,org.pdfsam.ui.commons,UrlButton,UrlButton,3,1,1
.,org.pdfsam.ui.commons,UrlButton,styledUrlButton,3,1,3
.,org.pdfsam.ui.commons,UrlButton,urlButton,12,3,4
.,org.pdfsam.ui.commons,ValidableTextField,ValidableTextField,3,1,0
.,org.pdfsam.ui.commons,ValidableTextField,ValidableTextField,17,3,1
.,org.pdfsam.ui.commons,ValidableTextField,getValidationState,3,1,0
.,org.pdfsam.ui.commons,ValidableTextField,validProperty,3,1,0
.,org.pdfsam.ui.commons,ValidableTextField,setEnableInvalidStyle,13,3,1
.,org.pdfsam.ui.commons,ValidableTextField,setErrorMessage,8,2,1
.,org.pdfsam.ui.commons,ValidableTextField,setOnEnterValidation,8,2,1
.,org.pdfsam.ui.commons,ValidableTextField,setValidator,4,1,1
.,org.pdfsam.ui.commons,ValidableTextField,validate,3,1,0
.,org.pdfsam.ui.commons,ValidableTextField,ErrorTooltipManager,27,4,1
.,org.pdfsam.ui.commons,ValidableTextField,showTooltip,6,2,0
.,org.pdfsam.ui.commons,ValidableTextField,getDisplayCoordiantes,6,1,2
.,org.pdfsam.ui.commons,ErrorTooltipManager,ErrorTooltipManager,27,4,1
.,org.pdfsam.ui.commons,ErrorTooltipManager,showTooltip,6,2,0
.,org.pdfsam.ui.commons,ErrorTooltipManager,getDisplayCoordiantes,6,1,2
.,org.pdfsam.ui.commons,ClosePaneTest,start,8,1,1
.,org.pdfsam.ui.commons,ClosePaneTest,hide,9,1,0
.,org.pdfsam.ui.commons,ClosePaneTest,customAction,11,1,0
.,org.pdfsam.ui.commons,HideOnEscapeHandlerTest,start,5,1,1
.,org.pdfsam.ui.commons,HideOnEscapeHandlerTest,nullArg,3,1,0
.,org.pdfsam.ui.commons,HideOnEscapeHandlerTest,notShowingNoMatch,8,1,0
.,org.pdfsam.ui.commons,HideOnEscapeHandlerTest,showingMatch,6,1,0
.,org.pdfsam.ui.commons,HideOnEscapeHandlerTest,notShowingMatch,8,1,0
.,org.pdfsam.ui.commons,HidingPaneTest,start,6,1,1
.,org.pdfsam.ui.commons,HidingPaneTest,hide,5,1,0
.,org.pdfsam.ui.commons,OpenFileRequestTest,nullArg,3,1,0
.,org.pdfsam.ui.commons,OpenFileRequestTest,notNullArg,5,1,0
.,org.pdfsam.ui.commons,OpenUrlRequestTest,nullArg,3,1,0
.,org.pdfsam.ui.commons,OpenUrlRequestTest,blankArg,3,1,0
.,org.pdfsam.ui.commons,OpenUrlRequestTest,notNullArg,4,1,0
.,org.pdfsam.ui.commons,RadioButtonDrivenTextFieldsPaneTest,start,12,1,1
.,org.pdfsam.ui.commons,RadioButtonDrivenTextFieldsPaneTest,nullRadio,3,1,0
.,org.pdfsam.ui.commons,RadioButtonDrivenTextFieldsPaneTest,nullField,3,1,0
.,org.pdfsam.ui.commons,RadioButtonDrivenTextFieldsPaneTest,nullHelp,3,1,0
.,org.pdfsam.ui.commons,RadioButtonDrivenTextFieldsPaneTest,addRow,6,1,0
.,org.pdfsam.ui.commons,RadioButtonDrivenTextFieldsPaneTest,focusedField,6,1,0
.,org.pdfsam.ui.commons,SetActiveModuleRequestTest,blank,3,1,0
.,org.pdfsam.ui.commons,SetActiveModuleRequestTest,id,3,1,0
.,org.pdfsam.ui.commons,SetActiveModuleRequestTest,current,3,1,0
.,org.pdfsam.ui.commons,SetDestinationRequestTest,setUp,3,1,0
.,org.pdfsam.ui.commons,SetDestinationRequestTest,nullArg,3,1,0
.,org.pdfsam.ui.commons,SetDestinationRequestTest,fallback,4,1,0
.,org.pdfsam.ui.commons,SetDestinationRequestTest,footprint,4,1,0
.,org.pdfsam.ui.commons,ShowPdfDescriptorRequestTest,nullArg,3,1,0
.,org.pdfsam.ui.commons,ShowPdfDescriptorRequestTest,notNullArg,5,1,0
.,org.pdfsam.ui.commons,ToggleChangeListenerTest,onChanged,3,1,3
.,org.pdfsam.ui.commons,ToggleChangeListenerTest,disabled,4,1,0
.,org.pdfsam.ui.commons,ToggleChangeListenerTest,enabled,4,1,0
.,org.pdfsam.ui.commons,UrlButtonTest,start,5,1,1
.,org.pdfsam.ui.commons,UrlButtonTest,nullUrl,3,1,0
.,org.pdfsam.ui.commons,UrlButtonTest,emptyUrl,3,1,0
.,org.pdfsam.ui.commons,UrlButtonTest,eventSent,8,1,0
.,org.pdfsam.ui.commons,ValidableTextFieldTest,start,7,1,1
.,org.pdfsam.ui.commons,ValidableTextFieldTest,nullValidator,3,1,0
.,org.pdfsam.ui.commons,ValidableTextFieldTest,validateOnFocusChange,8,1,0
.,org.pdfsam.ui.commons,ValidableTextFieldTest,invalidCssApplied,7,1,0
.,org.pdfsam.ui.commons,ValidableTextFieldTest,invalidCssNotApplied,6,1,0
.,org.pdfsam.ui.commons,ValidableTextFieldTest,validateOnEnter,7,1,0
.,org.pdfsam.ui.commons,ValidableTextFieldTest,dontValidateOnEnter,6,1,0
.,org.pdfsam.ui.commons,ValidableTextFieldTest,tooltip,7,1,0
.,org.pdfsam.ui.help,HelpPopup,HelpPopup,3,1,1
.,org.pdfsam.ui.help,HelpPopup,HelpPopup,8,1,1
.,org.pdfsam.ui.help,HelpPopup,getPopupContent,3,1,0
.,org.pdfsam.ui.help,HelpPopup,createDefaultSkin,3,1,0
.,org.pdfsam.ui.help,HelpPopupSkin,HelpPopupSkin,5,1,1
.,org.pdfsam.ui.help,HelpPopupSkin,getSkinnable,3,1,0
.,org.pdfsam.ui.help,HelpPopupSkin,getNode,3,1,0
.,org.pdfsam.ui.help,HelpPopupSkin,dispose,3,1,0
.,org.pdfsam.ui.help,HelpUtils,HelpUtils,2,1,0
.,org.pdfsam.ui.help,HelpUtils,helpIcon,4,1,1
.,org.pdfsam.ui.help,HelpUtils,helpIcon,4,1,1
.,org.pdfsam.ui.help,HelpUtils,helpIcon,10,1,1
.,org.pdfsam.ui.io,AddPdfVersionConstraintEvent,AddPdfVersionConstraintEvent,4,1,1
.,org.pdfsam.ui.io,BasePdfVersionEvent,BasePdfVersionEvent,3,1,1
.,org.pdfsam.ui.io,BasePdfVersionEvent,getPdfVersion,3,1,0
.,org.pdfsam.ui.io,BasePdfVersionEvent,hasPdfVersion,3,1,0
.,org.pdfsam.ui.io,BaseRememberingLatestChooser,setInitialDirectory,0,1,1
.,org.pdfsam.ui.io,BaseRememberingLatestChooser,doSetInitialDir,3,1,1
.,org.pdfsam.ui.io,BrowsableDirectoryField,BrowsableDirectoryField,9,1,0
.,org.pdfsam.ui.io,BrowsableDirectoryField,handle,11,3,1
.,org.pdfsam.ui.io,BrowsableDirectoryField,setTextFromFile,11,3,1
.,org.pdfsam.ui.io,BrowsableDirectoryField,dragConsume,7,2,2
.,org.pdfsam.ui.io,BrowsableDirectoryField,onDragOverConsumer,3,1,0
.,org.pdfsam.ui.io,BrowsableDirectoryField,onDragDropped,7,1,0
.,org.pdfsam.ui.io,BrowseEventHandler,handle,11,3,1
.,org.pdfsam.ui.io,BrowsableField,paste,12,3,0
.,org.pdfsam.ui.io,BrowsableField,BrowsableField,8,1,0
.,org.pdfsam.ui.io,BrowsableField,BrowsableField,20,2,1
.,org.pdfsam.ui.io,BrowsableField,getTextField,3,1,0
.,org.pdfsam.ui.io,BrowsableField,saveStateTo,3,1,1
.,org.pdfsam.ui.io,BrowsableField,restoreStateFrom,3,1,1
.,org.pdfsam.ui.io,BrowsableField,setGraphic,7,2,1
.,org.pdfsam.ui.io,BrowsableField,getBrowseButton,3,1,0
.,org.pdfsam.ui.io,BrowsableField,getBrowseWindowTitle,3,1,0
.,org.pdfsam.ui.io,BrowsableField,setBrowseWindowTitle,3,1,1
.,org.pdfsam.ui.io,BrowsableField,setTextFromFile,0,1,1
.,org.pdfsam.ui.io,BrowsableFileField,BrowsableFileField,3,1,2
.,org.pdfsam.ui.io,BrowsableFileField,BrowsableFileField,4,1,3
.,org.pdfsam.ui.io,BrowsableFileField,init,15,2,2
.,org.pdfsam.ui.io,BrowsableFileField,enforceValidation,8,2,2
.,org.pdfsam.ui.io,BrowsableFileField,buildErrorMessage,7,2,1
.,org.pdfsam.ui.io,BrowsableFileField,handle,12,3,1
.,org.pdfsam.ui.io,BrowsableFileField,setTextFromFile,6,2,1
.,org.pdfsam.ui.io,BrowsableFileField,dragConsume,6,2,2
.,org.pdfsam.ui.io,BrowsableFileField,onDragOverConsumer,3,1,0
.,org.pdfsam.ui.io,BrowsableFileField,onDragDropped,7,1,0
.,org.pdfsam.ui.io,BrowseEventHandler,handle,12,3,1
.,org.pdfsam.ui.io,BrowsableOutputDirectoryField,BrowsableOutputDirectoryField,3,1,0
.,org.pdfsam.ui.io,BrowsableOutputDirectoryField,apply,18,4,2
.,org.pdfsam.ui.io,BrowsablePdfInputField,BrowsablePdfInputField,3,1,0
.,org.pdfsam.ui.io,BrowsablePdfInputField,apply,9,2,2
.,org.pdfsam.ui.io,BrowsablePdfOutputField,BrowsablePdfOutputField,4,1,0
.,org.pdfsam.ui.io,BrowsablePdfOutputField,apply,9,2,2
.,org.pdfsam.ui.io,ChangedSelectedPdfVersionEvent,ChangedSelectedPdfVersionEvent,3,1,1
.,org.pdfsam.ui.io,DestinationPane,DestinationPane,11,1,1
.,org.pdfsam.ui.io,DestinationPane,overwrite,3,1,0
.,org.pdfsam.ui.io,DestinationPane,destination,3,1,0
.,org.pdfsam.ui.io,DestinationPane,resetView,4,1,0
.,org.pdfsam.ui.io,FileChoosers,FileChoosers,2,1,0
.,org.pdfsam.ui.io,FileChoosers,getFileChooser,6,1,2
.,org.pdfsam.ui.io,FileChoosers,getDirectoryChooser,4,1,1
.,org.pdfsam.ui.io,PdfDestinationPane,PdfDestinationPane,3,1,4
.,org.pdfsam.ui.io,PdfDestinationPane,PdfDestinationPane,43,3,5
.,org.pdfsam.ui.io,PdfDestinationPane,enableSameAsSourceItem,3,1,0
.,org.pdfsam.ui.io,PdfDestinationPane,getOwnerModule,3,1,0
.,org.pdfsam.ui.io,PdfDestinationPane,setDestination,5,2,1
.,org.pdfsam.ui.io,PdfDestinationPane,resetView,7,1,0
.,org.pdfsam.ui.io,PdfDestinationPane,apply,11,2,2
.,org.pdfsam.ui.io,PdfDestinationPane,saveStateTo,9,1,1
.,org.pdfsam.ui.io,PdfDestinationPane,restoreStateFrom,10,1,1
.,org.pdfsam.ui.io,PdfDestinationPane,getVersion,3,1,0
.,org.pdfsam.ui.io,PdfDestinationPane,getCompress,3,1,0
.,org.pdfsam.ui.io,PdfVersionCombo,PdfVersionCombo,10,1,1
.,org.pdfsam.ui.io,PdfVersionCombo,setFilteredItems,13,3,1
.,org.pdfsam.ui.io,PdfVersionCombo,onAddPdfVersionConstraint,3,1,1
.,org.pdfsam.ui.io,PdfVersionCombo,onRemovePdfVersionConstraint,3,1,1
.,org.pdfsam.ui.io,PdfVersionCombo,onChangedSelectedPdfVersion,4,1,1
.,org.pdfsam.ui.io,PdfVersionCombo,getOwnerModule,3,1,0
.,org.pdfsam.ui.io,PdfVersionCombo,resetView,4,1,0
.,org.pdfsam.ui.io,PdfVersionCombo,enableSameAsSourceItem,4,1,0
.,org.pdfsam.ui.io,PdfVersionCombo,getVersion,0,1,0
.,org.pdfsam.ui.io,PdfVersionCombo,isHigherOrEqual,0,1,1
.,org.pdfsam.ui.io,PdfVersionCombo,DefaultPdfVersionComboItem,4,1,1
.,org.pdfsam.ui.io,PdfVersionCombo,getVersion,3,1,0
.,org.pdfsam.ui.io,PdfVersionCombo,isHigherOrEqual,3,1,1
.,org.pdfsam.ui.io,PdfVersionCombo,toString,3,1,0
.,org.pdfsam.ui.io,PdfVersionCombo,hashCode,3,1,0
.,org.pdfsam.ui.io,PdfVersionCombo,equals,10,3,1
.,org.pdfsam.ui.io,PdfVersionCombo,setVersion,3,1,1
.,org.pdfsam.ui.io,PdfVersionCombo,getVersion,3,1,0
.,org.pdfsam.ui.io,PdfVersionCombo,isHigherOrEqual,3,1,1
.,org.pdfsam.ui.io,PdfVersionCombo,toString,3,1,0
.,org.pdfsam.ui.io,PdfVersionComboItem,getVersion,0,1,0
.,org.pdfsam.ui.io,PdfVersionComboItem,isHigherOrEqual,0,1,1
.,org.pdfsam.ui.io,DefaultPdfVersionComboItem,DefaultPdfVersionComboItem,4,1,1
.,org.pdfsam.ui.io,DefaultPdfVersionComboItem,getVersion,3,1,0
.,org.pdfsam.ui.io,DefaultPdfVersionComboItem,isHigherOrEqual,3,1,1
.,org.pdfsam.ui.io,DefaultPdfVersionComboItem,toString,3,1,0
.,org.pdfsam.ui.io,DefaultPdfVersionComboItem,hashCode,3,1,0
.,org.pdfsam.ui.io,DefaultPdfVersionComboItem,equals,10,3,1
.,org.pdfsam.ui.io,SameAsSourceComboItem,setVersion,3,1,1
.,org.pdfsam.ui.io,SameAsSourceComboItem,getVersion,3,1,0
.,org.pdfsam.ui.io,SameAsSourceComboItem,isHigherOrEqual,3,1,1
.,org.pdfsam.ui.io,SameAsSourceComboItem,toString,3,1,0
.,org.pdfsam.ui.io,PdfVersionConstrainedCheckBox,PdfVersionConstrainedCheckBox,16,2,2
.,org.pdfsam.ui.io,PdfVersionConstrainedCheckBox,getOwnerModule,3,1,0
.,org.pdfsam.ui.io,PdfVersionFilter,PdfVersionFilter,3,1,0
.,org.pdfsam.ui.io,PdfVersionFilter,addFilter,4,1,1
.,org.pdfsam.ui.io,PdfVersionFilter,removeFilter,4,1,1
.,org.pdfsam.ui.io,PdfVersionFilter,reset,4,1,0
.,org.pdfsam.ui.io,PdfVersionFilter,requiredProperty,3,1,0
.,org.pdfsam.ui.io,RememberingLatestDirectoryChooserWrapper,RememberingLatestDirectoryChooserWrapper,3,1,0
.,org.pdfsam.ui.io,RememberingLatestDirectoryChooserWrapper,setTitle,3,1,1
.,org.pdfsam.ui.io,RememberingLatestDirectoryChooserWrapper,setInitialDirectory,3,1,1
.,org.pdfsam.ui.io,RememberingLatestDirectoryChooserWrapper,showDialog,10,3,1
.,org.pdfsam.ui.io,RememberingLatestFileChooserWrapper,RememberingLatestFileChooserWrapper,3,1,0
.,org.pdfsam.ui.io,RememberingLatestFileChooserWrapper,setTitle,3,1,1
.,org.pdfsam.ui.io,RememberingLatestFileChooserWrapper,setInitialDirectory,3,1,1
.,org.pdfsam.ui.io,RememberingLatestFileChooserWrapper,setInitialFileName,3,1,1
.,org.pdfsam.ui.io,RememberingLatestFileChooserWrapper,showOpenMultipleDialog,8,2,1
.,org.pdfsam.ui.io,RememberingLatestFileChooserWrapper,sanitizeInitialDirectory,5,2,0
.,org.pdfsam.ui.io,RememberingLatestFileChooserWrapper,showDialog,3,1,1
.,org.pdfsam.ui.io,RememberingLatestFileChooserWrapper,showDialog,14,2,2
.,org.pdfsam.ui.io,RememberingLatestFileChooserWrapper,notifyNewLatestDirectory,5,2,1
.,org.pdfsam.ui.io,RememberingLatestFileChooserWrapper,getExtensionFilters,3,1,0
.,org.pdfsam.ui.io,RemovePdfVersionConstraintEvent,RemovePdfVersionConstraintEvent,4,1,1
.,org.pdfsam.ui.io,SetLatestDirectoryEvent,SetLatestDirectoryEvent,4,1,1
.,org.pdfsam.ui.io,SetLatestDirectoryEvent,getLatest,3,1,0
.,org.pdfsam.ui.io,AddPdfVersionConstraintEventTest,nullArg,3,1,0
.,org.pdfsam.ui.io,BasePdfVersionEventTest,nullArg,4,1,0
.,org.pdfsam.ui.io,BasePdfVersionEventTest,notNullArg,5,1,0
.,org.pdfsam.ui.io,BrowsableDirectoryFieldTest,setTextFromFile,6,1,0
.,org.pdfsam.ui.io,BrowsableDirectoryFieldTest,setTextFromNullFile,5,1,0
.,org.pdfsam.ui.io,BrowsableDirectoryFieldTest,setTextFromDirectory,6,1,0
.,org.pdfsam.ui.io,BrowsableDirectoryFieldUITest,start,11,1,1
.,org.pdfsam.ui.io,BrowsableDirectoryFieldUITest,validBlank,6,1,0
.,org.pdfsam.ui.io,BrowsableDirectoryFieldUITest,invalidBlank,7,1,0
.,org.pdfsam.ui.io,BrowsableDirectoryFieldUITest,setGraphic,6,1,0
.,org.pdfsam.ui.io,BrowsableDirectoryFieldUITest,nullGraphicDoesntExplode,4,1,0
.,org.pdfsam.ui.io,BrowsableDirectoryFieldUITest,copyPasteInQuotes,13,1,0
.,org.pdfsam.ui.io,BrowsableDirectoryFieldUITest,copyPasteNoQuotes,13,1,0
.,org.pdfsam.ui.io,BrowsableDirectoryFieldUITest,dragAndDropExistingDirectory,2,1,0
.,org.pdfsam.ui.io,BrowsableDirectoryFieldUITest,dragAndDropExistingFile,2,1,0
.,org.pdfsam.ui.io,BrowsableFileFieldTest,defaultPromptText,5,1,0
.,org.pdfsam.ui.io,BrowsableFileFieldTest,setTextFromNullFile,6,1,0
.,org.pdfsam.ui.io,BrowsableFileFieldTest,validExisting,8,1,0
.,org.pdfsam.ui.io,BrowsableFileFieldTest,invalidExisting,8,1,0
.,org.pdfsam.ui.io,BrowsableFileFieldTest,validNotExisting,8,1,0
.,org.pdfsam.ui.io,BrowsableFileFieldTest,invalidNotExisting,8,1,0
