Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path
.,org.pdfsam.ui.info,SummaryTabTest,4,3,5,2,61,5,0,0,0.8,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\test\java\org\pdfsam\ui\info\SummaryTabTest.java
.,org.pdfsam.ui.log,ErrorLoggedEvent,0,0,0,0,6,0,0,0,-1.0,2,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\main\java\org\pdfsam\ui\log\ErrorLoggedEvent.java
.,org.pdfsam.ui.log,LogAreaVisiblityChangedEvent,0,0,0,0,6,0,0,0,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\main\java\org\pdfsam\ui\log\LogAreaVisiblityChangedEvent.java
.,org.pdfsam.ui.log,LoggerConfig,0,0,0,0,5,0,0,0,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\main\java\org\pdfsam\ui\log\LoggerConfig.java
.,org.pdfsam.ui.log,LogListView,0,0,5,5,46,8,0,0,-1.0,1,3,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\main\java\org\pdfsam\ui\log\LogListView.java
.,org.pdfsam.ui.log,TextCell,0,0,1,1,15,3,0,0,-1.0,1,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\main\java\org\pdfsam\ui\log\LogListView.java
.,org.pdfsam.ui.log,LogMessage,2,0,4,4,22,4,0,0,0.0,3,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\main\java\org\pdfsam\ui\log\LogMessage.java
.,org.pdfsam.ui.log,LogMessageBroadcaster,1,0,5,4,42,10,0,0,0.0,1,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\main\java\org\pdfsam\ui\log\LogMessageBroadcaster.java
.,org.pdfsam.ui.log,LogPane,1,0,5,3,66,8,0,0,0.4,1,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\main\java\org\pdfsam\ui\log\LogPane.java
.,org.pdfsam.ui.log,LogStage,1,1,3,1,40,6,0,0,1.0,0,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\main\java\org\pdfsam\ui\log\LogStage.java
.,org.pdfsam.ui.log,MaxLogRowsChangedEvent,0,0,0,0,6,0,0,0,-1.0,1,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\main\java\org\pdfsam\ui\log\MaxLogRowsChangedEvent.java
.,org.pdfsam.ui.log,UpToInfoFilter,0,0,1,1,12,2,0,0,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\main\java\org\pdfsam\ui\log\UpToInfoFilter.java
.,org.pdfsam.ui.log,LogLevelTest,0,0,1,1,12,1,0,0,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\test\java\org\pdfsam\ui\log\LogLevelTest.java
.,org.pdfsam.ui.log,LogListViewTest,3,2,4,4,46,4,0,0,0.0,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\test\java\org\pdfsam\ui\log\LogListViewTest.java
.,org.pdfsam.ui.log,LogMessageBroadcasterTest,3,2,5,5,44,5,0,0,0.6,0,3,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\test\java\org\pdfsam\ui\log\LogMessageBroadcasterTest.java
.,org.pdfsam.ui.log,Config,0,0,2,2,10,2,0,0,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\test\java\org\pdfsam\ui\log\LogMessageBroadcasterTest.java
.,org.pdfsam.ui.log,LogMessageTest,0,0,2,2,13,2,0,0,-1.0,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\test\java\org\pdfsam\ui\log\LogMessageTest.java
.,org.pdfsam.ui.log,LogPaneTest,2,1,7,6,49,7,0,0,0.7142857142857143,0,3,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\test\java\org\pdfsam\ui\log\LogPaneTest.java
.,org.pdfsam.ui.log,Config,0,0,3,2,16,3,0,0,-1.0,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\test\java\org\pdfsam\ui\log\LogPaneTest.java
.,org.pdfsam.ui.news,News,1,0,1,0,36,3,0,0,0.0,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\main\java\org\pdfsam\ui\news\News.java
.,org.pdfsam.ui.news,NewsPanel,2,0,2,2,32,2,0,0,1.0,0,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\main\java\org\pdfsam\ui\news\NewsPanel.java
.,org.pdfsam.ui.quickbar,BaseQuickbarButton,3,0,9,7,60,11,0,0,0.5555555555555556,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\main\java\org\pdfsam\ui\quickbar\BaseQuickbarButton.java
.,org.pdfsam.ui.quickbar,BaseQuickbarButtonsPane,1,0,4,4,22,4,0,0,0.5,1,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\main\java\org\pdfsam\ui\quickbar\BaseQuickbarButtonsPane.java
.,org.pdfsam.ui.quickbar,ExpandButton,3,0,2,2,32,3,0,0,0.0,1,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\main\java\org\pdfsam\ui\quickbar\ExpandButton.java
.,org.pdfsam.ui.quickbar,QuickbarPane,0,0,1,1,15,1,0,0,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\main\java\org\pdfsam\ui\quickbar\QuickbarPane.java
.,org.pdfsam.ui.quickbar,BaseQuickbarButtonTest,1,1,4,4,33,4,0,0,1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\test\java\org\pdfsam\ui\quickbar\BaseQuickbarButtonTest.java
.,org.pdfsam.ui.quickbar,ExpandButtonTest,0,0,2,2,17,2,0,0,-1.0,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\test\java\org\pdfsam\ui\quickbar\ExpandButtonTest.java
.,org.pdfsam.ui.quickbar,QuickbarPaneTest,1,1,2,2,19,2,0,0,1.0,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\test\java\org\pdfsam\ui\quickbar\QuickbarPaneTest.java
.,org.pdfsam.ui.workarea,ModuleButton,1,0,2,0,18,2,0,0,0.0,2,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\main\java\org\pdfsam\ui\workarea\ModuleButton.java
.,org.pdfsam.ui.workarea,QuickbarModuleButtonsPane,1,0,2,1,19,2,0,0,0.0,1,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\main\java\org\pdfsam\ui\workarea\QuickbarModuleButtonsPane.java
.,org.pdfsam.ui.workarea,QuickbarModuleButtonsProvider,4,0,5,1,45,11,0,0,0.0,2,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\main\java\org\pdfsam\ui\workarea\QuickbarModuleButtonsProvider.java
.,org.pdfsam.ui.workarea,WorkArea,4,0,2,2,37,4,0,0,0.0,2,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\main\java\org\pdfsam\ui\workarea\WorkArea.java
.,org.pdfsam.ui.workarea,ModuleButtonTest,2,1,3,3,23,3,0,0,0.6666666666666666,0,4,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\test\java\org\pdfsam\ui\workarea\ModuleButtonTest.java
.,org.pdfsam.ui.workarea,QuickbarModuleButtonsPaneTest,4,2,3,3,29,3,0,0,0.0,0,7,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\test\java\org\pdfsam\ui\workarea\QuickbarModuleButtonsPaneTest.java
.,org.pdfsam.ui.workarea,QuickbarModuleButtonsProviderTest,7,1,4,4,31,4,0,0,0.0,0,6,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\test\java\org\pdfsam\ui\workarea\QuickbarModuleButtonsProviderTest.java
.,org.pdfsam.ui.workarea,WorkAreaTest,3,2,11,11,70,11,0,0,0.6363636363636364,0,6,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\test\java\org\pdfsam\ui\workarea\WorkAreaTest.java
.,org.pdfsam.ui.workarea,Config,0,0,5,5,17,5,0,0,-1.0,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\test\java\org\pdfsam\ui\workarea\WorkAreaTest.java
.,org.pdfsam.ui.workarea,TestModule,0,0,1,1,7,1,0,0,-1.0,1,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-gui\src\test\java\org\pdfsam\ui\workarea\WorkAreaTest.java
.,org.pdfsam.i18n,DefaultI18nContext,4,1,9,5,96,12,0,1,0.3333333333333333,129,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-i18n\src\main\java\org\pdfsam\i18n\DefaultI18nContext.java
.,org.pdfsam.i18n,DefaultI18nContextHolder,1,0,1,0,9,1,0,0,0.0,1,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-i18n\src\main\java\org\pdfsam\i18n\DefaultI18nContext.java
.,org.pdfsam.i18n,I18nContext,0,0,3,0,24,3,1,0,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-i18n\src\main\java\org\pdfsam\i18n\I18nContext.java
.,org.pdfsam.i18n,SetLocaleEvent,1,0,2,2,16,3,0,0,0.0,8,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-i18n\src\main\java\org\pdfsam\i18n\SetLocaleEvent.java
.,org.pdfsam.i18n,DefaultI18nContextTest,0,0,6,6,35,6,0,0,-1.0,0,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-i18n\src\test\java\org\pdfsam\i18n\DefaultI18nContextTest.java
.,org.pdfsam.i18n,SetLocaleEventTest,0,0,3,3,15,3,0,0,-1.0,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-i18n\src\test\java\org\pdfsam\i18n\SetLocaleEventTest.java
.,org.pdfsam.merge,MergeModule,6,0,13,11,74,14,0,0,0.23076923076923078,1,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-merge\src\main\java\org\pdfsam\merge\MergeModule.java
.,org.pdfsam.merge,ModuleConfig,0,0,4,4,14,4,0,0,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-merge\src\main\java\org\pdfsam\merge\MergeModule.java
.,org.pdfsam.merge,MergeOptionsPane,6,0,5,4,91,5,0,0,0.0,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-merge\src\main\java\org\pdfsam\merge\MergeOptionsPane.java
.,org.pdfsam.merge,MergeParametersBuilder,8,0,10,2,56,10,0,0,0.0,2,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-merge\src\main\java\org\pdfsam\merge\MergeParametersBuilder.java
.,org.pdfsam.merge,MergeSelectionPane,1,0,2,2,22,3,0,0,1.0,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-merge\src\main\java\org\pdfsam\merge\MergeSelectionPane.java
.,org.pdfsam.merge,MergeOptionsPaneTest,4,1,6,6,92,6,0,0,0.0,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-merge\src\test\java\org\pdfsam\merge\MergeOptionsPaneTest.java
.,org.pdfsam.merge,MergeParametersBuilderTest,1,1,1,1,36,1,0,0,0.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-merge\src\test\java\org\pdfsam\merge\MergeParametersBuilderTest.java
.,org.pdfsam.merge,MergeSelectionPaneTest,7,3,7,6,61,7,0,0,0.0,0,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-merge\src\test\java\org\pdfsam\merge\MergeSelectionPaneTest.java
.,org.pdfsam.rotate,RotateModule,7,0,14,12,87,15,0,0,0.21428571428571427,1,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-rotate\src\main\java\org\pdfsam\rotate\RotateModule.java
.,org.pdfsam.rotate,ModuleConfig,0,0,5,5,17,5,0,0,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-rotate\src\main\java\org\pdfsam\rotate\RotateModule.java
.,org.pdfsam.rotate,RotateOptionsPane,2,0,5,4,39,5,0,0,0.0,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-rotate\src\main\java\org\pdfsam\rotate\RotateOptionsPane.java
.,org.pdfsam.rotate,RotateParametersBuilder,5,0,9,5,86,18,0,0,0.3333333333333333,2,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-rotate\src\main\java\org\pdfsam\rotate\RotateParametersBuilder.java
.,org.pdfsam.rotate,RotateSelectionPane,1,0,2,2,22,3,0,0,1.0,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-rotate\src\main\java\org\pdfsam\rotate\RotateSelectionPane.java
.,org.pdfsam.rotate,RotateOptionsPaneTest,2,1,5,5,50,5,0,0,0.0,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-rotate\src\test\java\org\pdfsam\rotate\RotateOptionsPaneTest.java
.,org.pdfsam.rotate,RotateParametersBuilderTest,2,1,4,4,60,4,0,0,0.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-rotate\src\test\java\org\pdfsam\rotate\RotateParametersBuilderTest.java
.,org.pdfsam.rotate,RotateSelectionPaneTest,7,3,7,6,61,7,0,0,0.0,0,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-rotate\src\test\java\org\pdfsam\rotate\RotateSelectionPaneTest.java
.,org.pdfsam.split,SplitAfterPredefinedSetOfPagesRadioButton,2,0,7,6,58,10,0,0,0.2857142857142857,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-simple-split\src\main\java\org\pdfsam\split\SplitAfterPredefinedSetOfPagesRadioButton.java
.,org.pdfsam.split,SimpleSplitParametersBuilder,1,0,2,1,22,2,0,0,0.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-simple-split\src\main\java\org\pdfsam\split\SplitAfterPredefinedSetOfPagesRadioButton.java
.,org.pdfsam.split,SplitAfterRadioButton,2,0,7,6,60,9,0,0,0.2857142857142857,0,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-simple-split\src\main\java\org\pdfsam\split\SplitAfterRadioButton.java
.,org.pdfsam.split,SplitByPageParametersBuilder,1,0,2,1,23,2,0,0,0.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-simple-split\src\main\java\org\pdfsam\split\SplitAfterRadioButton.java
.,org.pdfsam.split,SplitByEveryRadioButton,2,0,8,6,64,11,0,0,0.25,0,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-simple-split\src\main\java\org\pdfsam\split\SplitByEveryRadioButton.java
.,org.pdfsam.split,SplitByEveryXPagesParametersBuilder,1,0,2,1,22,2,0,0,0.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-simple-split\src\main\java\org\pdfsam\split\SplitByEveryRadioButton.java
.,org.pdfsam.split,SplitModule,7,0,14,12,93,15,0,0,0.21428571428571427,1,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-simple-split\src\main\java\org\pdfsam\split\SplitModule.java
.,org.pdfsam.split,ModuleConfig,0,0,5,5,19,5,0,0,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-simple-split\src\main\java\org\pdfsam\split\SplitModule.java
.,org.pdfsam.split,SplitOptionsPane,4,0,6,4,54,6,0,0,0.0,0,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-simple-split\src\main\java\org\pdfsam\split\SplitOptionsPane.java
.,org.pdfsam.split,SplitParametersBuilderCreator,0,0,1,0,7,1,0,0,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-simple-split\src\main\java\org\pdfsam\split\SplitParametersBuilderCreator.java
.,org.pdfsam.split,SplitAfterPredefinedSetOfPagesRadioButtonTest,4,2,8,8,109,8,0,0,0.0,0,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-simple-split\src\test\java\org\pdfsam\split\SplitAfterPredefinedSetOfPagesRadioButtonTest.java
.,org.pdfsam.split,SplitAfterRadioButtonTest,4,2,13,13,112,13,0,0,0.46153846153846156,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-simple-split\src\test\java\org\pdfsam\split\SplitAfterRadioButtonTest.java
.,org.pdfsam.split,SplitByEveryRadioButtonTest,4,2,11,11,101,11,0,0,0.2727272727272727,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-simple-split\src\test\java\org\pdfsam\split\SplitByEveryRadioButtonTest.java
.,org.pdfsam.splitbybookmarks,BookmarksLevelComboBox,1,0,9,8,79,14,0,0,0.4444444444444444,1,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-split-by-bookmarks\src\main\java\org\pdfsam\splitbybookmarks\BookmarksLevelComboBox.java
.,org.pdfsam.splitbybookmarks,SplitByBookmarksModule,7,0,15,13,96,16,0,0,0.26666666666666666,1,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-split-by-bookmarks\src\main\java\org\pdfsam\splitbybookmarks\SplitByBookmarksModule.java
.,org.pdfsam.splitbybookmarks,ModuleConfig,0,0,5,5,19,5,0,0,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-split-by-bookmarks\src\main\java\org\pdfsam\splitbybookmarks\SplitByBookmarksModule.java
.,org.pdfsam.splitbybookmarks,SplitByOutlineLevelParametersBuilder,2,0,3,1,27,3,0,0,0.0,2,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-split-by-bookmarks\src\main\java\org\pdfsam\splitbybookmarks\SplitByOutlineLevelParametersBuilder.java
.,org.pdfsam.splitbybookmarks,SplitOptionsPane,2,0,7,4,45,8,0,0,0.2857142857142857,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-split-by-bookmarks\src\main\java\org\pdfsam\splitbybookmarks\SplitOptionsPane.java
.,org.pdfsam.splitbybookmarks,BookmarksLevelComboBoxTest,5,1,17,17,132,17,0,0,0.0,0,1,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-split-by-bookmarks\src\test\java\org\pdfsam\splitbybookmarks\BookmarksLevelComboBoxTest.java
.,org.pdfsam.splitbybookmarks,SplitByOutlineLevelParametersBuilderTest,1,1,1,1,30,1,0,0,0.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-split-by-bookmarks\src\test\java\org\pdfsam\splitbybookmarks\SplitByOutlineLevelParametersBuilderTest.java
.,org.pdfsam.splitbybookmarks,SplitOptionsPaneTest,5,1,9,9,91,9,0,0,0.0,0,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-split-by-bookmarks\src\test\java\org\pdfsam\splitbybookmarks\SplitOptionsPaneTest.java
.,org.pdfsam.splitbysize,SizeUnitRadio,1,0,4,4,24,5,0,1,0.0,1,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-split-by-size\src\main\java\org\pdfsam\splitbysize\SizeUnitRadio.java
.,org.pdfsam.splitbysize,SplitBySizeModule,7,0,14,12,92,15,0,0,0.21428571428571427,1,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-split-by-size\src\main\java\org\pdfsam\splitbysize\SplitBySizeModule.java
.,org.pdfsam.splitbysize,ModuleConfig,0,0,5,5,21,5,0,0,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-split-by-size\src\main\java\org\pdfsam\splitbysize\SplitBySizeModule.java
.,org.pdfsam.splitbysize,SplitBySizeParametersBuilder,1,0,2,1,22,2,0,0,0.0,1,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-split-by-size\src\main\java\org\pdfsam\splitbysize\SplitBySizeParametersBuilder.java
.,org.pdfsam.splitbysize,SplitOptionsPane,2,0,5,4,52,6,0,0,0.0,0,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-split-by-size\src\main\java\org\pdfsam\splitbysize\SplitOptionsPane.java
.,org.pdfsam.splitbysize,SizeUnitRadioTest,1,1,4,4,31,4,0,0,1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-split-by-size\src\test\java\org\pdfsam\splitbysize\SizeUnitRadioTest.java
.,org.pdfsam.splitbysize,SizeUnitTest,0,0,1,1,9,1,0,0,-1.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-split-by-size\src\test\java\org\pdfsam\splitbysize\SizeUnitTest.java
.,org.pdfsam.splitbysize,SplitBySizeParametersBuilderTest,1,1,1,1,29,1,0,0,0.0,0,0,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-split-by-size\src\test\java\org\pdfsam\splitbysize\SplitBySizeParametersBuilderTest.java
.,org.pdfsam.splitbysize,SplitOptionsPaneTest,4,1,7,7,64,7,0,0,0.0,0,2,C:\Users\suj19\IdeaProjects\cs515-801-s20-Eswaran-pdf\.\pdfsam-split-by-size\src\test\java\org\pdfsam\splitbysize\SplitOptionsPaneTest.java
